capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week,Reward,Average Success Rate,Proportions Difference,L1 Norm
0,0, ,24,-74, ,-118,-1, ,0,24, ,907,-98,1085.13,0.95,0.02,206.73
0,1, ,7,-14, ,-42,-2, ,-4,78, ,911,-98,1085.13,0.95,0.02,206.7
960,-98, ,0,0, ,-793,0, ,-335,5, ,29,0,1085.11,0.95,0.02,206.92
1000,0, ,4,-11, ,-49,-2, ,0,16, ,247,-2,1085.11,0.98,0.01,256.35
424,-49, ,395,-76, ,2,-20, ,-1,-1, ,0,0,1085.11,0.94,0.03,183.4
1000,-98, ,152,-30, ,51,7, ,-10,-6, ,1,0,1085.1,0.98,0.01,256.54
0,0, ,150,-69, ,-70,0, ,0,60, ,1000,-98,1085.1,0.98,0.01,256.53
330,-66, ,1000,53, ,20,0, ,6,-12, ,-1,11,1085.07,1.0,0.0,293.39
990,-98, ,-122,1, ,-542,-2, ,-63,2, ,1,0,1085.07,0.95,0.02,207.41
1000,-94, ,397,27, ,2,-1, ,0,-3, ,-1,0,1085.07,1.0,0.0,293.4
990,-98, ,-233,0, ,-717,-6, ,-88,0, ,1,0,1085.06,0.95,0.02,207.62
-7,1, ,7,-20, ,-686,-8, ,-1,43, ,921,-98,1085.05,0.95,0.02,207.72
0,0, ,140,-86, ,-1000,-9, ,-98,82, ,1000,-61,1085.04,0.98,0.01,257.17
989,-98, ,0,0, ,-840,-12, ,0,0, ,0,0,1085.03,0.95,0.02,207.93
0,0, ,22,-49, ,-92,-1, ,0,37, ,904,-98,1085.02,0.95,0.02,208.07
0,0, ,24,-72, ,-132,-1, ,0,50, ,889,-98,1085.02,0.95,0.02,208.08
908,-84, ,-1000,16, ,-474,-85, ,0,38, ,0,0,1085.01,0.95,0.02,208.12
940,-98, ,-74,48, ,-646,-13, ,0,0, ,0,0,1085.01,0.95,0.02,208.1
1000,-83, ,0,0, ,-876,-3, ,0,0, ,0,0,1085.0,0.95,0.02,208.26
1000,0, ,3,-11, ,-42,-2, ,0,12, ,259,-2,1085.0,0.98,0.01,257.74
1000,-93, ,0,1, ,-890,-2, ,0,0, ,0,0,1085.0,0.95,0.02,208.27
1000,-98, ,0,0, ,-686,-4, ,0,0, ,0,0,1084.98,0.95,0.02,208.48
1000,-98, ,0,1, ,-681,-3, ,0,0, ,0,0,1084.98,0.95,0.02,208.48
1000,-87, ,0,0, ,-776,-4, ,0,0, ,0,0,1084.98,0.95,0.02,208.47
1000,-90, ,0,2, ,-837,-2, ,0,0, ,0,0,1084.98,0.95,0.02,208.47
1000,-90, ,0,1, ,-797,-3, ,0,0, ,0,0,1084.98,0.95,0.02,208.47
1000,-92, ,0,1, ,-762,-3, ,0,0, ,0,0,1084.98,0.95,0.02,208.47
970,-98, ,-1,32, ,-1000,-2, ,0,0, ,0,0,1084.97,0.95,0.02,208.61
1000,-37, ,-387,0, ,-352,-7, ,-68,0, ,0,0,1084.97,0.95,0.02,208.62
1000,-98, ,0,2, ,-1000,-3, ,0,0, ,0,0,1084.97,0.95,0.02,208.67
1000,-75, ,0,2, ,-1000,-3, ,0,0, ,0,0,1084.97,0.95,0.02,208.65
1000,-84, ,0,2, ,-1000,-3, ,0,0, ,0,0,1084.97,0.95,0.02,208.66
1000,-83, ,0,2, ,-1000,-3, ,0,0, ,0,0,1084.97,0.95,0.02,208.66
1000,-79, ,0,0, ,-700,-5, ,0,0, ,0,0,1084.97,0.95,0.02,208.66
1000,-98, ,0,0, ,-738,-5, ,0,0, ,0,0,1084.97,0.95,0.02,208.67
1000,-98, ,0,2, ,-910,-3, ,0,0, ,0,0,1084.97,0.95,0.02,208.67
1000,-98, ,0,0, ,-976,-6, ,0,0, ,0,0,1084.95,0.95,0.02,208.87
-936,-34, ,76,-90, ,-980,-6, ,-54,56, ,797,-71,1084.95,0.95,0.02,208.83
1000,-78, ,0,0, ,-642,-6, ,0,0, ,0,0,1084.95,0.95,0.02,208.85
1000,-98, ,0,0, ,-804,-6, ,0,0, ,0,0,1084.95,0.95,0.02,208.87
-1,0, ,147,-72, ,-1000,-8, ,-84,96, ,1000,-56,1084.94,0.98,0.01,258.35
1000,-98, ,0,0, ,-888,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.07
1000,0, ,3,-15, ,-44,-1, ,0,11, ,261,-2,1084.93,0.98,0.01,258.53
1000,-77, ,0,0, ,-1000,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.05
1000,-84, ,0,0, ,-1000,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.06
1000,-98, ,0,0, ,-748,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.07
1000,-96, ,0,0, ,-810,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.07
1000,-89, ,0,0, ,-1000,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.07
1000,-92, ,0,0, ,-942,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.07
1000,-76, ,0,0, ,-850,-7, ,0,0, ,0,0,1084.93,0.95,0.02,209.05
1000,-41, ,-337,0, ,-359,-8, ,-81,0, ,0,0,1084.92,0.95,0.02,209.21
1000,-57, ,-201,0, ,-990,-4, ,-58,1, ,1,0,1084.92,0.95,0.02,209.23
1000,-89, ,0,0, ,-1000,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.26
1000,-81, ,0,0, ,-980,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.26
1000,-98, ,0,0, ,-897,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.27
1000,-76, ,0,0, ,-1000,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.25
1000,-98, ,0,0, ,-737,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.27
1000,-98, ,0,0, ,-693,-8, ,0,0, ,0,0,1084.92,0.95,0.02,209.27
0,0, ,35,-80, ,-32,-1, ,-1,55, ,880,-94,1084.92,0.95,0.02,209.27
1000,-68, ,11,-98, ,232,0, ,-4,-75, ,1,0,1084.92,0.99,0.01,271.55
1000,-65, ,-106,1, ,-464,-2, ,-76,2, ,1,0,1084.91,0.95,0.02,209.29
1000,-78, ,-104,1, ,-425,-2, ,-74,2, ,1,0,1084.91,0.95,0.02,209.33
1000,-98, ,-98,1, ,-373,-2, ,-88,2, ,1,0,1084.91,0.95,0.02,209.35
1000,-98, ,-95,1, ,-410,-2, ,-107,2, ,1,0,1084.91,0.95,0.02,209.35
1000,-83, ,-116,0, ,-598,-3, ,-69,2, ,1,0,1084.91,0.95,0.02,209.33
1000,-98, ,-101,0, ,-818,-3, ,-52,2, ,1,0,1084.91,0.95,0.02,209.34
1000,-49, ,-197,0, ,-1000,-5, ,-53,1, ,1,0,1084.91,0.95,0.02,209.3
1000,-98, ,-87,1, ,-441,-2, ,-96,2, ,1,0,1084.91,0.95,0.02,209.35
1000,-38, ,-552,0, ,-308,-9, ,-118,0, ,1,0,1084.91,0.95,0.02,209.37
1000,-78, ,0,0, ,-850,-9, ,0,0, ,0,0,1084.9,0.95,0.02,209.45
1000,-78, ,0,0, ,-923,-9, ,0,0, ,0,0,1084.9,0.95,0.02,209.45
1000,-79, ,-106,1, ,-581,-3, ,-66,2, ,1,0,1084.89,0.95,0.02,209.53
1000,-98, ,-111,0, ,-1000,-4, ,-45,2, ,1,0,1084.89,0.95,0.02,209.53
0,0, ,70,-98, ,-438,-13, ,-115,71, ,828,-65,1084.89,0.95,0.02,209.61
0,0, ,100,-98, ,-64,0, ,0,56, ,1000,-98,1084.89,0.97,0.01,246.05
1000,-94, ,-80,1, ,-459,-3, ,-85,2, ,1,0,1084.89,0.95,0.02,209.54
1000,-98, ,-128,1, ,-548,-3, ,-59,2, ,1,0,1084.89,0.95,0.02,209.54
1000,-49, ,-330,0, ,-317,-8, ,-80,0, ,0,0,1084.89,0.95,0.02,209.51
1000,-80, ,-228,0, ,-794,-6, ,-71,0, ,1,0,1084.89,0.95,0.02,209.53
1000,-73, ,-221,0, ,-454,-7, ,-90,0, ,0,0,1084.89,0.95,0.02,209.52
1000,-90, ,-105,0, ,-941,-4, ,-44,2, ,1,0,1084.89,0.95,0.02,209.52
1000,-83, ,-75,1, ,-505,-2, ,-73,3, ,1,0,1084.89,0.95,0.02,209.53
1000,-98, ,-199,0, ,-898,-5, ,-63,1, ,1,0,1084.89,0.95,0.02,209.55
1000,-98, ,-237,0, ,-817,-6, ,-75,0, ,1,0,1084.89,0.95,0.02,209.55
1000,-81, ,-211,0, ,-703,-6, ,-86,0, ,1,0,1084.89,0.95,0.02,209.53
1000,-76, ,-227,0, ,-567,-6, ,-88,0, ,1,0,1084.89,0.95,0.02,209.53
1000,-86, ,-63,1, ,-485,-2, ,-69,3, ,2,0,1084.88,0.95,0.02,209.73
1000,-87, ,-54,1, ,-599,-2, ,-58,3, ,2,0,1084.88,0.95,0.02,209.73
1000,-98, ,-48,1, ,-521,-2, ,-64,3, ,2,0,1084.88,0.95,0.02,209.73
1000,-93, ,-46,1, ,-526,-2, ,-55,3, ,2,0,1084.88,0.95,0.02,209.72
1000,-84, ,-55,1, ,-616,-2, ,-68,3, ,2,0,1084.88,0.95,0.02,209.73
1000,-83, ,-50,1, ,-540,-2, ,-57,3, ,2,0,1084.88,0.95,0.02,209.72
0,0, ,36,-76, ,-29,-2, ,-1,67, ,875,-98,1084.88,0.95,0.02,209.64
1000,-98, ,-54,1, ,-565,-2, ,-54,3, ,2,0,1084.88,0.95,0.02,209.73
1000,-87, ,-55,0, ,-514,-2, ,-64,4, ,2,0,1084.88,0.95,0.02,209.73
1000,-74, ,-52,1, ,-439,-2, ,-63,3, ,2,0,1084.88,0.95,0.02,209.71
1000,-98, ,-106,0, ,-1000,-5, ,-46,2, ,1,0,1084.88,0.95,0.02,209.73
1000,-98, ,-125,0, ,-830,-5, ,-42,2, ,1,0,1084.88,0.95,0.02,209.72
1000,-97, ,0,0, ,-612,-10, ,0,0, ,0,0,1084.88,0.95,0.02,209.66
1000,-77, ,-211,0, ,-629,-7, ,-103,0, ,1,0,1084.88,0.95,0.02,209.73
1000,-61, ,-197,0, ,-1000,-6, ,-51,1, ,1,0,1084.88,0.95,0.02,209.66
0,0, ,92,-59, ,-215,-3, ,-4,84, ,1000,-98,1084.88,0.97,0.01,246.18
1000,-65, ,-106,0, ,-1000,-6, ,-55,1, ,1,0,1084.88,0.95,0.02,209.68
1000,-75, ,-203,0, ,-548,-8, ,-105,0, ,0,0,1084.88,0.95,0.02,209.72
1000,-61, ,-245,0, ,-409,-8, ,-78,0, ,0,0,1084.88,0.95,0.02,209.67
1000,-82, ,-120,0, ,-991,-6, ,-54,1, ,1,0,1084.88,0.95,0.02,209.73
1000,-78, ,-125,0, ,-953,-6, ,-46,1, ,1,0,1084.88,0.95,0.02,209.71
0,0, ,93,-55, ,-247,-4, ,-4,68, ,1000,-98,1084.88,0.97,0.01,246.21
1000,-91, ,-223,0, ,-739,-6, ,-81,1, ,1,0,1084.88,0.95,0.02,209.74
1000,-53, ,-277,0, ,-397,-9, ,-84,0, ,0,0,1084.87,0.95,0.02,209.77
1000,-98, ,-208,0, ,-746,-7, ,-85,0, ,1,0,1084.87,0.95,0.02,209.75
1000,-98, ,-17,0, ,-306,-4, ,-154,2, ,3,0,1084.87,0.95,0.02,209.82
1000,-98, ,-17,0, ,-373,-4, ,-162,2, ,3,0,1084.87,0.95,0.02,209.83
1000,-71, ,-9,1, ,-343,-3, ,-162,2, ,4,0,1084.86,0.95,0.02,209.94
1000,-98, ,0,0, ,-687,-11, ,0,0, ,0,0,1084.86,0.95,0.02,209.86
1000,-79, ,-8,0, ,-347,-3, ,-162,3, ,4,0,1084.86,0.95,0.02,209.95
1000,-98, ,-49,1, ,-593,-2, ,-55,4, ,2,0,1084.86,0.95,0.02,209.93
1000,-93, ,0,0, ,-610,-11, ,0,0, ,0,0,1084.86,0.95,0.02,209.86
1000,-85, ,-148,0, ,-963,-6, ,-42,2, ,1,0,1084.86,0.95,0.02,209.91
1000,-98, ,-30,1, ,-451,-2, ,-215,3, ,3,0,1084.86,0.95,0.02,209.89
1000,-85, ,-241,0, ,-754,-7, ,-95,1, ,1,0,1084.86,0.95,0.02,209.94
1000,-96, ,-248,0, ,-897,-7, ,-86,1, ,1,0,1084.86,0.95,0.02,209.95
1000,-98, ,-57,0, ,-474,-3, ,-82,3, ,3,0,1084.86,0.95,0.02,209.94
1000,-81, ,-205,0, ,-746,-8, ,-84,0, ,1,0,1084.86,0.95,0.02,209.93
1000,-77, ,-234,0, ,-709,-8, ,-79,0, ,1,0,1084.86,0.95,0.02,209.92
1000,-98, ,-8,0, ,-377,-4, ,-190,2, ,4,0,1084.86,0.95,0.02,209.97
1000,-98, ,0,0, ,-817,-11, ,0,0, ,0,0,1084.86,0.95,0.02,209.86
1000,-98, ,-25,1, ,-264,-3, ,-225,3, ,3,0,1084.85,0.95,0.02,210.07
1000,-98, ,-28,1, ,-430,-3, ,-248,3, ,3,0,1084.85,0.95,0.02,210.08
1000,-93, ,-17,0, ,-346,-4, ,-166,3, ,3,0,1084.85,0.95,0.02,210.02
1000,-98, ,-16,0, ,-265,-4, ,-158,3, ,3,0,1084.85,0.95,0.02,210.02
1000,-95, ,-15,0, ,-306,-4, ,-153,2, ,4,0,1084.85,0.95,0.02,210.01
1000,-98, ,-12,0, ,-365,-4, ,-161,3, ,3,0,1084.85,0.95,0.02,209.99
1000,-98, ,-11,0, ,-380,-4, ,-168,3, ,3,0,1084.85,0.95,0.02,209.99
1000,-98, ,0,0, ,-714,-12, ,0,0, ,0,0,1084.85,0.95,0.02,210.05
1000,-86, ,-17,0, ,-362,-5, ,-149,2, ,3,0,1084.85,0.95,0.02,210.02
1000,-67, ,-54,1, ,-505,-3, ,-60,4, ,2,0,1084.85,0.95,0.02,210.09
1000,-67, ,-62,0, ,-451,-3, ,-59,4, ,3,0,1084.85,0.95,0.02,210.09
1000,-93, ,0,0, ,-574,-12, ,0,0, ,0,0,1084.85,0.95,0.02,210.05
1000,-79, ,0,0, ,-638,-12, ,0,0, ,0,0,1084.85,0.95,0.02,210.04
1000,-93, ,0,0, ,-539,-12, ,0,0, ,0,0,1084.85,0.95,0.02,210.05
1000,-98, ,-59,0, ,-484,-3, ,-102,3, ,4,0,1084.84,0.95,0.02,210.14
1000,-98, ,-14,0, ,-307,-5, ,-177,3, ,3,0,1084.84,0.95,0.02,210.2
1000,-95, ,-15,0, ,-388,-5, ,-188,2, ,4,0,1084.84,0.95,0.02,210.21
1000,-84, ,-20,0, ,-369,-5, ,-148,2, ,4,0,1084.83,0.95,0.02,210.23
1000,-98, ,-17,0, ,-373,-5, ,-151,2, ,4,0,1084.83,0.95,0.02,210.22
1000,-98, ,-17,0, ,-339,-5, ,-166,2, ,4,0,1084.83,0.95,0.02,210.22
1000,-86, ,-18,0, ,-373,-5, ,-166,2, ,4,0,1084.83,0.95,0.02,210.22
1000,-90, ,-21,0, ,-403,-4, ,-204,3, ,4,0,1084.83,0.95,0.02,210.24
1000,-98, ,0,0, ,-748,-13, ,0,0, ,0,0,1084.83,0.95,0.02,210.25
1000,-82, ,-22,0, ,-373,-4, ,-212,4, ,3,0,1084.83,0.95,0.02,210.24
1000,-98, ,0,0, ,-882,-13, ,0,0, ,0,0,1084.83,0.95,0.02,210.25
1000,-98, ,-23,1, ,-278,-4, ,-178,3, ,3,0,1084.83,0.95,0.02,210.26
1000,-75, ,-62,1, ,-536,-4, ,-129,2, ,4,0,1084.83,0.95,0.02,210.32
1000,-65, ,-65,1, ,-487,-4, ,-185,2, ,4,0,1084.83,0.95,0.02,210.29
978,-88, ,173,-36, ,64,6, ,-12,-6, ,1,0,1084.82,0.98,0.01,259.85
1000,-98, ,-60,1, ,-502,-3, ,-183,3, ,4,0,1084.82,0.95,0.02,210.34
1000,-72, ,-19,0, ,-445,-4, ,-186,5, ,3,0,1084.82,0.95,0.02,210.41
1000,-76, ,-23,0, ,-476,-4, ,-194,5, ,3,0,1084.82,0.95,0.02,210.44
1000,-85, ,-21,0, ,-342,-5, ,-169,3, ,4,0,1084.82,0.95,0.02,210.44
1000,-83, ,-63,0, ,-451,-4, ,-73,4, ,3,0,1084.82,0.95,0.02,210.33
1000,-98, ,-17,0, ,-381,-5, ,-162,2, ,5,0,1084.82,0.95,0.02,210.42
1000,-98, ,-58,1, ,-476,-4, ,-110,3, ,3,0,1084.82,0.95,0.02,210.34
1000,-68, ,-2,12, ,-848,-2, ,0,0, ,0,0,1084.82,0.95,0.02,210.44
1000,-95, ,0,0, ,-686,-14, ,0,0, ,0,0,1084.82,0.95,0.02,210.44
960,-98, ,-70,38, ,-535,-13, ,0,1, ,0,0,1084.82,0.95,0.02,210.41
536,-98, ,511,-73, ,135,-64, ,-8,-2, ,0,0,1084.82,0.98,0.01,259.8
1000,-91, ,-27,1, ,-228,-4, ,-201,3, ,4,0,1084.81,0.95,0.02,210.47
1000,-98, ,-55,1, ,-502,-4, ,-175,3, ,4,0,1084.81,0.95,0.02,210.54
1000,-98, ,-65,1, ,-487,-4, ,-198,2, ,5,0,1084.81,0.95,0.02,210.55
1000,-87, ,-67,1, ,-473,-4, ,-224,2, ,5,0,1084.81,0.95,0.02,210.54
1000,-98, ,-60,1, ,-538,-4, ,-90,3, ,4,0,1084.81,0.95,0.02,210.54
1000,-81, ,-69,1, ,-482,-4, ,-190,2, ,5,0,1084.81,0.95,0.02,210.53
1000,-88, ,-25,0, ,-414,-4, ,-188,5, ,3,0,1084.81,0.95,0.02,210.46
1000,-74, ,-74,1, ,-492,-5, ,-155,2, ,4,0,1084.81,0.95,0.02,210.52
1000,-98, ,-28,0, ,-381,-4, ,-291,6, ,3,0,1084.8,0.95,0.02,210.68
222,-79, ,756,-77, ,200,-98, ,-13,-7, ,0,0,1084.8,0.98,0.01,260.07
278,-78, ,825,74, ,247,0, ,7,-13, ,-1,16,1084.8,1.0,0.0,296.56
1000,-83, ,-21,0, ,-420,-4, ,-233,6, ,3,0,1084.8,0.95,0.02,210.64
1000,-90, ,-25,0, ,-396,-4, ,-259,7, ,3,0,1084.78,0.95,0.02,210.86
1000,-96, ,0,14, ,-502,-2, ,0,0, ,0,0,1084.78,0.95,0.02,210.86
222,-98, ,952,-93, ,11,-88, ,0,-1, ,-32,0,1084.77,0.98,0.01,260.39
1000,-57, ,-2,15, ,-865,-2, ,0,0, ,0,0,1084.77,0.95,0.02,210.96
1000,-86, ,-26,0, ,-593,-3, ,-316,9, ,3,0,1084.76,0.95,0.02,211.07
1000,-98, ,-4,14, ,-479,-3, ,0,0, ,0,0,1084.76,0.95,0.02,211.09
1000,-69, ,-2,16, ,-930,-2, ,0,0, ,0,0,1084.75,0.95,0.02,211.24
1000,-93, ,-2,16, ,-903,-2, ,0,0, ,0,0,1084.75,0.95,0.02,211.27
1000,-71, ,-35,0, ,-346,-4, ,-316,8, ,4,0,1084.75,0.95,0.02,211.27
1000,-75, ,-26,0, ,-428,-5, ,-239,8, ,3,0,1084.75,0.95,0.02,211.25
1000,-90, ,-27,0, ,-455,-4, ,-295,9, ,3,0,1084.75,0.95,0.02,211.27
0,0, ,156,-98, ,-492,-12, ,-87,75, ,1000,-52,1084.74,0.98,0.01,260.74
820,-91, ,88,-40, ,285,1, ,-10,-38, ,1,0,1084.74,0.98,0.01,260.72
-2,-1, ,95,-71, ,-927,-6, ,-69,98, ,1000,-57,1084.74,0.97,0.01,247.77
0,0, ,98,-55, ,-222,-7, ,-4,67, ,1000,-89,1084.74,0.97,0.01,247.76
1000,-98, ,-4,15, ,-469,-3, ,0,0, ,0,0,1084.74,0.95,0.02,211.29
496,-24, ,89,-53, ,819,21, ,-9,0, ,1,0,1084.73,1.0,0.0,297.36
1000,-84, ,-30,0, ,-385,-5, ,-272,9, ,3,0,1084.73,0.95,0.02,211.48
1000,-80, ,-25,0, ,-540,-4, ,-278,10, ,3,0,1084.73,0.95,0.02,211.45
1000,-98, ,-5,16, ,-903,-3, ,0,0, ,0,0,1084.73,0.95,0.02,211.5
1000,-94, ,-24,0, ,-516,-4, ,-395,9, ,4,0,1084.73,0.95,0.02,211.46
967,0, ,3,-17, ,-30,-1, ,0,12, ,304,0,1084.73,0.98,0.01,260.86
0,0, ,59,-47, ,-330,-6, ,-13,98, ,856,-78,1084.73,0.95,0.02,211.48
0,0, ,100,-68, ,-210,-4, ,-4,84, ,1000,-88,1084.72,0.97,0.01,248.02
962,-92, ,458,22, ,2,-1, ,0,-4, ,0,0,1084.72,1.0,0.0,297.41
0,0, ,25,-57, ,-108,-1, ,0,42, ,913,-98,1084.72,0.95,0.02,211.54
1000,-86, ,-2,18, ,-1000,-2, ,0,0, ,0,0,1084.71,0.95,0.02,211.67
1000,-98, ,-4,17, ,-860,-3, ,0,0, ,0,0,1084.71,0.95,0.02,211.69
1000,-98, ,-2,18, ,-867,-2, ,0,0, ,0,0,1084.71,0.95,0.02,211.67
1000,-88, ,-28,0, ,-437,-4, ,-278,11, ,3,0,1084.71,0.95,0.02,211.67
1000,-98, ,-2,18, ,-890,-2, ,0,0, ,0,0,1084.71,0.95,0.02,211.67
1000,-98, ,-27,0, ,-437,-5, ,-388,10, ,3,0,1084.71,0.95,0.02,211.68
1000,-78, ,-4,17, ,-642,-3, ,0,0, ,0,0,1084.71,0.95,0.02,211.67
1000,-98, ,-4,17, ,-544,-3, ,0,0, ,0,0,1084.71,0.95,0.02,211.69
1000,-98, ,-5,18, ,-858,-3, ,0,0, ,0,0,1084.69,0.95,0.02,211.9
1000,-98, ,-4,18, ,-746,-3, ,0,0, ,0,0,1084.69,0.95,0.02,211.89
1000,-85, ,-4,19, ,-616,-2, ,0,0, ,0,0,1084.69,0.95,0.02,211.88
1000,-98, ,-1,20, ,-892,-2, ,0,0, ,0,0,1084.68,0.95,0.02,212.06
1000,-98, ,-2,20, ,-1000,-2, ,0,0, ,0,0,1084.68,0.95,0.02,212.07
1000,-94, ,-1,20, ,-960,-2, ,0,0, ,0,0,1084.68,0.95,0.02,212.06
1000,-71, ,-3,20, ,-592,-2, ,0,0, ,0,0,1084.68,0.95,0.02,212.05
0,0, ,21,-78, ,-104,-1, ,0,48, ,1000,-19,1084.67,0.96,0.02,225.15
847,-74, ,56,-63, ,68,3, ,-8,-8, ,2,0,1084.67,0.95,0.02,212.1
1000,-78, ,-2,21, ,-884,-2, ,0,0, ,0,0,1084.66,0.95,0.02,212.25
696,-98, ,645,98, ,32,-2, ,12,-6, ,0,0,1084.66,1.0,0.0,298.2
1000,-98, ,-2,21, ,-1000,-2, ,0,0, ,0,0,1084.66,0.95,0.02,212.27
0,0, ,73,-98, ,-122,-6, ,-1,65, ,848,-98,1084.64,0.95,0.02,212.45
585,-26, ,71,-62, ,754,18, ,-9,0, ,1,0,1084.64,1.0,0.0,298.42
-1,2, ,7,-15, ,-945,-7, ,-1,50, ,944,-92,1084.63,0.95,0.02,212.6
953,-48, ,5,-92, ,255,0, ,-11,-23, ,0,0,1084.62,0.98,0.01,262.18
0,2, ,5,-27, ,-124,-10, ,-2,32, ,950,-98,1084.62,0.95,0.02,212.78
649,-93, ,714,89, ,26,-2, ,1,-4, ,0,0,1084.61,1.0,0.0,298.79
1000,90, ,359,69, ,-600,-18, ,-1,0, ,0,0,1084.6,1.0,0.0,298.86
1000,-95, ,-2,26, ,-980,-2, ,0,0, ,0,0,1084.58,0.95,0.02,213.26
368,-98, ,910,79, ,100,-1, ,11,-7, ,-2,1,1084.58,1.0,0.0,299.12
1000,-82, ,-1,27, ,-843,-2, ,0,0, ,0,0,1084.56,0.95,0.02,213.44
1000,-89, ,-1,27, ,-916,-2, ,0,0, ,0,0,1084.56,0.95,0.02,213.44
1000,-97, ,-2,28, ,-1000,-2, ,0,0, ,0,0,1084.54,0.95,0.02,213.65
1000,-68, ,-1,30, ,-871,-1, ,0,0, ,0,0,1084.53,0.95,0.02,213.8
1000,-82, ,0,31, ,-666,-1, ,0,0, ,0,0,1084.51,0.95,0.02,214.02
1000,-98, ,-1,30, ,-980,-2, ,0,0, ,0,0,1084.51,0.95,0.02,214.04
890,-98, ,158,-98, ,246,2, ,-9,-8, ,1,0,1084.51,0.99,0.01,276.4
0,1, ,6,-9, ,-71,-1, ,-2,98, ,954,-78,1084.51,0.95,0.02,214.0
1000,-98, ,-2,30, ,-1000,-2, ,0,0, ,0,0,1084.51,0.95,0.02,214.05
0,0, ,24,-84, ,-69,0, ,0,47, ,1000,-28,1084.51,0.96,0.02,226.97
0,1, ,7,-13, ,-39,-3, ,-5,70, ,949,-75,1084.51,0.95,0.02,214.09
0,2, ,4,-26, ,-133,-7, ,-2,21, ,973,-98,1084.5,0.95,0.02,214.19
1000,-68, ,-1,31, ,-971,-2, ,0,0, ,0,0,1084.5,0.95,0.02,214.19
1000,-98, ,0,34, ,-670,-1, ,0,0, ,0,0,1084.46,0.95,0.02,214.62
1000,-96, ,0,34, ,-592,-1, ,0,0, ,0,0,1084.46,0.95,0.02,214.62
1000,-64, ,-1,33, ,-906,-2, ,0,0, ,0,0,1084.46,0.95,0.02,214.57
1000,-98, ,-1,33, ,-944,-2, ,0,0, ,0,0,1084.46,0.95,0.02,214.63
1000,-73, ,-1,33, ,-927,-2, ,0,0, ,0,0,1084.46,0.95,0.02,214.6
900,0, ,7,-15, ,-30,-1, ,0,9, ,388,0,1084.45,0.98,0.01,264.12
1000,-84, ,0,35, ,-579,-1, ,0,0, ,0,0,1084.45,0.95,0.02,214.8
1000,-67, ,-1,34, ,-899,-2, ,0,0, ,0,0,1084.45,0.95,0.02,214.78
1000,-98, ,183,-91, ,38,9, ,-17,-13, ,2,0,1084.45,0.98,0.01,264.19
1000,-78, ,0,0, ,-892,0, ,-360,5, ,29,0,1084.45,0.95,0.02,214.7
1000,-89, ,0,0, ,-841,0, ,-379,6, ,29,0,1084.44,0.95,0.02,214.91
1000,-78, ,-1,34, ,-942,-2, ,0,0, ,0,0,1084.44,0.95,0.02,214.81
1000,-98, ,-1,34, ,-774,-2, ,0,0, ,0,0,1084.44,0.95,0.02,214.82
1000,-92, ,-2,34, ,-1000,-2, ,0,0, ,0,0,1084.44,0.95,0.02,214.83
0,0, ,23,-82, ,-101,-1, ,0,73, ,1000,-19,1084.43,0.96,0.02,227.89
0,0, ,28,-91, ,-87,-1, ,0,39, ,930,-95,1084.42,0.95,0.02,215.08
1000,-73, ,-1,36, ,-942,-2, ,0,0, ,0,0,1084.41,0.95,0.02,215.18
971,-98, ,467,24, ,2,-1, ,0,-3, ,-1,0,1084.4,1.0,0.0,301.19
0,0, ,25,-80, ,-104,-1, ,0,59, ,1000,-22,1084.4,0.96,0.02,228.28
0,0, ,62,-98, ,-408,-6, ,-62,66, ,872,-68,1084.4,0.95,0.02,215.28
1000,-64, ,-1,38, ,-930,-2, ,0,0, ,0,0,1084.38,0.95,0.02,215.54
1000,-87, ,-2,38, ,-900,-2, ,0,0, ,0,0,1084.38,0.95,0.02,215.6
1000,-87, ,-1,38, ,-759,-2, ,0,0, ,0,0,1084.38,0.95,0.02,215.59
287,-98, ,48,-76, ,659,-42, ,-29,-36, ,3,0,1084.36,0.96,0.02,228.69
1000,0, ,8,-18, ,-38,-1, ,0,11, ,290,0,1084.34,0.98,0.01,265.48
880,80, ,475,79, ,-866,-41, ,0,0, ,0,0,1084.33,1.0,0.0,302.07
1000,-98, ,0,0, ,-793,0, ,-319,6, ,35,0,1084.33,0.95,0.02,216.11
1000,-89, ,-56,28, ,-992,-13, ,0,1, ,0,0,1084.32,0.95,0.02,216.24
1000,-73, ,-1,42, ,-1000,-2, ,0,0, ,0,0,1084.32,0.95,0.02,216.33
966,-97, ,252,-13, ,0,-6, ,0,-1, ,0,0,1084.31,0.98,0.02,255.19
