FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE,Reward,Average Success Rate,Proportions Difference,L1 Norm
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0142, ,0.0004,0.0324,0.9301, ,2.8211,9.2607,28.1786,1075.92,0.99,0.01,5.68
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0084, ,0.0004,0.0342,0.7998, ,3.6138,7.1695,30.0,1075.92,0.99,0.01,5.68
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0136, ,0.0004,0.0351,1.8843, ,2.241,10.0,25.0584,1075.92,0.99,0.01,5.68
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0146, ,0.0004,0.0338,1.3898, ,2.4902,8.8417,27.489,1075.89,0.99,0.01,5.69
-0.1724,0.0205,-1.3783, ,0.0036,-0.0656,0.0907, ,0.136,0.0208,0.4576, ,0.3611,0.0842,-0.0791, ,0.7917,10.0,30.0,1075.89,0.99,0.01,5.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0148, ,0.0004,0.0341,0.9126, ,2.8554,9.207,29.201,1075.89,0.99,0.01,5.69
-0.1501,0.0287,-1.6797, ,0.0022,-0.0961,0.1071, ,0.2841,0.0287,0.8614, ,0.5131,0.1058,-0.109, ,0.7533,6.6036,28.1859,1075.89,0.99,0.01,5.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0289, ,0.0004,0.0872,2.2308, ,1.9897,7.442,27.884,1075.89,0.99,0.01,5.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0273, ,0.0004,0.0872,2.5712, ,2.3299,7.2395,24.4427,1075.89,0.99,0.01,5.69
-0.1674,0.0182,-1.405, ,0.0032,-0.0634,0.0866, ,0.1462,0.0223,0.4419, ,0.4361,0.0802,-0.085, ,0.7839,10.0,29.1342,1075.85,0.99,0.01,5.7
-0.1641,0.0172,-1.351, ,0.0032,-0.0604,0.0825, ,0.1572,0.0225,0.4856, ,0.4114,0.0835,-0.0802, ,0.7918,9.7,29.1166,1075.85,0.99,0.01,5.7
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1404,21.8226,1075.82,0.92,0.03,3.39
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0162, ,0.0004,0.0373,1.0209, ,2.7511,9.9,29.6711,1075.81,0.99,0.01,5.71
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0145, ,0.0004,0.0312,1.9125, ,2.0529,8.3846,29.0318,1075.81,0.99,0.01,5.71
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0131, ,0.0004,0.0298,0.9394, ,3.0468,8.7051,29.0186,1075.81,0.99,0.01,5.71
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0144, ,0.0004,0.0347,1.9717, ,2.2074,7.7635,29.0162,1075.81,0.99,0.01,5.71
-0.1641,0.0175,-1.4372, ,0.0033,-0.0592,0.0868, ,0.1526,0.0206,0.5112, ,0.4033,0.0773,-0.0853, ,0.7918,10.0,28.5063,1075.81,0.99,0.01,5.71
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.3989, ,0.0004,0.3084,0.8875, ,0.3033,6.7986,22.6924,1075.8,0.98,0.03,4.94
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0257, ,0.0004,0.0922,2.4558, ,2.1818,8.0374,24.7293,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0144, ,0.0004,0.0299,1.4823, ,2.47,9.0889,27.9475,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0253, ,0.0004,0.083,2.7065, ,2.402,7.3872,24.0686,1075.77,0.99,0.01,5.72
-0.1632,0.0315,-1.5846, ,0.0022,-0.0915,0.1139, ,0.2813,0.0312,0.7903, ,0.5236,0.1048,-0.1198, ,0.7847,7.0251,28.1981,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0245, ,0.0004,0.0731,2.3445, ,2.1623,8.9463,24.4286,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0225, ,0.0004,0.068,2.2038, ,2.2488,8.6779,24.8145,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0233, ,0.0004,0.0559,2.2858, ,2.3023,9.2169,23.9344,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0159, ,0.0004,0.0389,1.1317, ,2.872,9.3059,27.5135,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0159, ,0.0004,0.0333,1.4176, ,2.6356,9.7785,26.6241,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0135, ,0.0004,0.0352,1.4038, ,2.6491,8.5842,27.8302,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0121, ,0.0004,0.0383,1.7116, ,2.1777,10.0,27.8684,1075.77,0.99,0.01,5.72
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0154, ,0.0004,0.0316,0.9408, ,2.9437,9.9,29.5227,1075.77,0.99,0.01,5.72
-0.0248,0.0008,-0.0667, ,0.0004,-0.0074,0.0023, ,0.002,0.0004,0.0397, ,0.0335,0.0165,-0.0032, ,0.0724,2.3407,22.6697,1075.76,0.96,0.05,3.92
-0.1634,0.1568,-2.6188, ,0.003,-0.0984,0.4149, ,0.2863,0.0484,1.1271, ,0.7773,0.1154,-0.1202, ,1.2395,7.2874,29.6887,1075.75,1.0,0.0,6.24
-0.1503,0.149,-2.3831, ,0.0029,-0.0886,0.4025, ,0.2691,0.0474,1.2285, ,0.7384,0.1189,-0.1202, ,1.2271,7.7246,30.0,1075.75,1.0,0.0,6.24
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0123, ,0.0004,0.0304,0.9216, ,3.0645,9.0835,29.2937,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0164, ,0.0004,0.0397,1.1789, ,3.1911,9.5937,25.38,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0092, ,0.0004,0.0332,0.7545, ,3.9712,7.1695,30.0,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0295, ,0.0004,0.1316,3.6831, ,0.7213,7.5105,26.7046,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0292, ,0.0004,0.1253,3.7203, ,0.7593,6.9345,29.6718,1075.73,0.99,0.01,5.73
-0.1674,0.0195,-1.5314, ,0.0034,-0.0602,0.0935, ,0.1447,0.0214,0.4817, ,0.4012,0.0794,-0.0799, ,0.7839,10.0,30.0,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0153, ,0.0004,0.0306,1.5027, ,2.5829,9.7785,26.7152,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0307, ,0.0004,0.1127,3.515, ,0.8597,7.2203,30.0,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0147, ,0.0004,0.0343,0.9699, ,2.9437,10.0,30.0,1075.73,0.99,0.01,5.73
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0125, ,0.0004,0.0536,2.1217, ,2.6352,10.0,23.6342,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0152, ,0.0004,0.035,1.8601, ,2.3736,8.0036,30.0,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0316, ,0.0004,0.1382,3.7199, ,0.7574,7.2852,27.5941,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0222, ,0.0004,0.0736,2.4749, ,2.5636,9.2681,22.7336,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0125, ,0.0004,0.039,1.8843, ,2.1757,9.286,27.5367,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0181, ,0.0004,0.0429,0.992, ,3.4493,7.9579,27.6023,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0158, ,0.0004,0.0432,1.0916, ,3.0684,9.5907,27.0,1075.69,0.99,0.01,5.74
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0116, ,0.0004,0.0416,1.6947, ,2.2684,10.0,30.0,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0252, ,0.0004,0.0862,2.3613, ,2.4242,7.3009,26.5906,1075.65,0.99,0.01,5.75
-0.1578,0.0179,-1.5969, ,0.0034,-0.061,0.0954, ,0.1482,0.0217,0.5216, ,0.4033,0.0789,-0.0937, ,0.8335,9.7,27.895,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.013, ,0.0004,0.0304,0.8755, ,3.1871,9.7193,30.0,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0116, ,0.0004,0.0398,1.7287, ,2.243,10.0,28.6841,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0126, ,0.0004,0.0576,1.9465, ,2.5584,10.0,24.8781,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.014, ,0.0004,0.0319,1.8466, ,2.3979,9.0,26.6774,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0117, ,0.0004,0.0319,0.893, ,3.1808,9.3305,30.0,1075.65,0.99,0.01,5.75
-0.1774,0.0318,-1.5384, ,0.0024,-0.0984,0.1238, ,0.2758,0.0339,0.725, ,0.5184,0.1038,-0.112, ,0.8348,7.3948,30.0,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0123, ,0.0004,0.0389,1.7653, ,2.1812,9.5006,30.0,1075.65,0.99,0.01,5.75
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0135, ,0.0004,0.0378,1.878, ,2.1047,9.2239,30.0,1075.65,0.99,0.01,5.75
-0.1188,0.1809,-2.6699, ,0.0031,-0.1377,0.64, ,0.4325,0.0707,1.1634, ,1.0515,0.1249,-0.1628, ,1.3047,6.0189,29.0723,1075.63,1.0,0.0,6.27
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0253, ,0.0004,0.0614,2.1165, ,2.1517,8.778,21.5806,1075.62,0.97,0.0,5.5
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0136, ,0.0004,0.0337,2.0846, ,2.135,8.2546,30.0,1075.61,0.99,0.01,5.76
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0129, ,0.0004,0.0677,1.9276, ,2.1831,9.1556,27.6,1075.61,0.99,0.01,5.76
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0109, ,0.0004,0.0391,1.7536, ,2.2309,10.0,29.6936,1075.61,0.99,0.01,5.76
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0209, ,0.0004,0.0721,2.3747, ,2.5033,9.0688,23.8133,1075.61,0.99,0.01,5.76
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0157, ,0.0004,0.0373,1.0977, ,2.9582,10.0,28.8945,1075.61,0.99,0.01,5.76
-0.2011,0.4056,-2.9637, ,0.0056,-0.2014,0.6817, ,0.5265,0.1243,1.3995, ,1.0201,0.2154,-0.2107, ,1.5875,4.8855,24.9374,1075.59,1.0,0.0,6.28
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0141, ,0.0004,0.0293,1.423, ,2.6923,9.5433,28.547,1075.57,0.99,0.01,5.77
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0149, ,0.0004,0.0343,1.8789, ,2.447,8.296,30.0,1075.57,0.99,0.01,5.77
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0112, ,0.0004,0.0431,2.0756, ,2.2179,9.2,26.6933,1075.57,0.99,0.01,5.77
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0123, ,0.0004,0.0469,1.9768, ,2.4372,10.0,25.8122,1075.57,0.99,0.01,5.77
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0138, ,0.0004,0.0554,1.9083, ,2.751,10.0,24.7519,1075.57,0.99,0.01,5.77
-0.1571,0.1633,-2.7279, ,0.0031,-0.1093,0.4277, ,0.3146,0.0538,1.1159, ,0.7547,0.1178,-0.1321, ,1.2395,7.6841,28.0082,1075.55,1.0,0.0,6.29
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0156, ,0.0004,0.0368,1.1698, ,3.25,8.3109,29.0489,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0251, ,0.0004,0.071,2.2771, ,2.3709,9.7,24.7347,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0131, ,0.0004,0.0347,1.897, ,2.2631,8.9552,30.0,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0107, ,0.0004,0.0383,1.7894, ,2.2999,10.0,30.0,1075.54,0.99,0.01,5.78
-0.1308,0.0692,-1.6326, ,0.0027,-0.1103,0.2329, ,0.321,0.0383,0.847, ,0.7775,0.1118,-0.1364, ,0.8385,7.1014,25.7384,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0135, ,0.0004,0.0616,1.9276, ,2.6452,9.6134,25.392,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0292, ,0.0004,0.1228,3.7962, ,0.7909,7.2203,29.6718,1075.54,0.99,0.01,5.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0104, ,0.0004,0.0416,1.9882, ,2.1904,9.7,28.8154,1075.5,0.99,0.01,5.79
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0147, ,0.0004,0.0349,1.418, ,2.9434,9.3306,27.5224,1075.5,0.99,0.01,5.79
-0.1495,0.0716,-1.2463, ,0.0027,-0.1162,0.2101, ,0.346,0.037,0.9332, ,0.765,0.1185,-0.1287, ,0.7491,7.2895,27.9526,1075.5,0.99,0.01,5.79
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0269, ,0.0004,0.0731,2.2543, ,2.2761,8.924,25.9879,1075.5,0.99,0.01,5.79
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0218, ,0.0004,0.0818,2.6052, ,2.5133,9.2681,23.2551,1075.5,0.99,0.01,5.79
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.4242, ,0.7803,6.5492,22.6402,1075.46,0.98,0.04,4.77
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.015, ,0.0004,0.0344,1.8366, ,2.5255,8.8067,28.5,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0171, ,0.0004,0.05,1.0219, ,3.4003,8.7609,28.7878,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0166, ,0.0004,0.0455,1.1139, ,3.1963,9.1113,30.0,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0109, ,0.0004,0.0352,1.7887, ,2.4317,9.6,29.9936,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0147, ,0.0004,0.0344,1.708, ,2.7275,8.3664,30.0,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0133, ,0.0004,0.0482,2.1854, ,2.6088,9.0,25.1692,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0199, ,0.0004,0.0681,2.4248, ,2.2998,9.214,25.148,1075.46,0.99,0.01,5.8
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0138, ,0.0004,0.027,1.5226, ,2.8,9.7342,29.1078,1075.42,0.99,0.01,5.81
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0181, ,0.0004,0.0372,1.3382, ,3.3163,8.1114,29.6766,1075.42,0.99,0.01,5.81
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0134, ,0.0004,0.0362,1.6055, ,2.8017,9.131,27.8777,1075.42,0.99,0.01,5.81
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0138, ,0.0004,0.0344,1.9963, ,2.6584,7.952,30.0,1075.42,0.99,0.01,5.81
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0215, ,0.0004,0.0736,2.3512, ,2.3841,9.5461,25.1945,1075.42,0.99,0.01,5.81
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0153,0.0004,-0.0004, ,0.3885,9.6837,21.9686,1075.42,0.97,0.03,4.78
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0135, ,0.0004,0.0384,1.4771, ,2.8577,9.2223,29.594,1075.42,0.99,0.01,5.81
-0.1951,0.3853,-3.0526, ,0.006,-0.2175,0.7226, ,0.4949,0.1318,1.4135, ,1.0915,0.2046,-0.1896, ,1.6351,4.9344,25.0747,1075.4,1.0,0.0,6.33
-0.1873,0.3776,-2.8084, ,0.0061,-0.224,0.7804, ,0.4603,0.1397,1.4559, ,1.026,0.2005,-0.1972, ,1.7496,4.6383,26.7153,1075.4,1.0,0.0,6.33
-0.1963,0.3576,-3.0107, ,0.0048,-0.1794,0.7973, ,0.5712,0.114,1.4509, ,1.2185,0.2134,-0.197, ,1.6104,4.5567,25.6012,1075.4,1.0,0.0,6.33
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0044,0.0004,-0.0004, ,0.0186,7.2488,21.4601,1075.39,0.94,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0112, ,0.0004,0.0396,2.1379, ,2.3302,10.0,27.1194,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0199, ,0.0004,0.0628,2.2662, ,2.4359,9.9601,25.4541,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0107, ,0.0004,0.0363,1.8602, ,2.6019,9.6086,27.5941,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0142, ,0.0004,0.072,1.9669, ,2.3474,9.1322,30.0,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0134, ,0.0004,0.0456,1.9017, ,2.8192,9.5755,25.6506,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0138, ,0.0004,0.0439,2.1198, ,2.6349,9.09,25.7593,1075.38,0.99,0.01,5.82
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0163, ,0.0004,0.035,1.2579, ,3.3163,8.8414,28.4839,1075.34,0.99,0.01,5.83
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0125, ,0.0004,0.0409,1.8516, ,2.6324,9.114,28.2,1075.34,0.99,0.01,5.83
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0137, ,0.0004,0.0361,1.9778, ,2.5758,8.5526,30.0,1075.34,0.99,0.01,5.83
-0.165,0.0653,-1.3997, ,0.0023,-0.1124,0.1535, ,0.3191,0.0219,0.763, ,0.7427,0.1049,-0.0875, ,0.8642,8.2416,26.794,1075.34,0.99,0.01,5.83
-0.141,0.0688,-1.2982, ,0.0028,-0.1128,0.2122, ,0.3604,0.0381,0.8641, ,0.765,0.1197,-0.1287, ,0.6936,7.7548,29.4104,1075.34,0.99,0.01,5.83
-0.1356,0.0756,-1.4424, ,0.0029,-0.1106,0.2306, ,0.364,0.0366,0.9601, ,0.75,0.1151,-0.1313, ,0.7707,7.678,26.1603,1075.34,0.99,0.01,5.83
-0.1511,0.1719,-2.9977, ,0.003,-0.1082,0.4599, ,0.3457,0.0543,1.1871, ,0.8203,0.1166,-0.1362, ,1.3186,7.608,26.3253,1075.32,1.0,0.0,6.35
-0.1181,0.1854,-2.8832, ,0.003,-0.1403,0.5721, ,0.4633,0.0676,1.2063, ,0.8824,0.114,-0.1394, ,1.4373,6.4523,30.0,1075.32,1.0,0.0,6.35
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0137, ,0.0004,0.0351,1.6055, ,2.9184,8.952,30.0,1075.3,0.99,0.01,5.84
-0.1256,0.0727,-1.5183, ,0.0027,-0.1202,0.2329, ,0.3467,0.0352,0.9232, ,0.7075,0.1163,-0.1459, ,0.8469,7.5275,26.597,1075.3,0.99,0.01,5.84
-0.1486,0.0709,-1.3614, ,0.0028,-0.0982,0.1708, ,0.3774,0.0248,0.8861, ,0.6487,0.0907,-0.0825, ,0.824,7.8983,29.9858,1075.3,0.99,0.01,5.84
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0239, ,0.0004,0.0922,2.6277, ,2.3782,8.1178,25.8269,1075.3,0.99,0.01,5.84
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.011, ,0.0004,0.0435,2.1379, ,2.2623,9.752,29.1429,1075.3,0.99,0.01,5.84
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0174, ,0.0004,0.0372,1.4705, ,3.4545,7.7994,29.0783,1075.3,0.99,0.01,5.84
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0117, ,0.0004,0.0367,1.7858, ,2.6539,9.7131,29.8016,1075.3,0.99,0.01,5.84
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.015, ,0.0004,0.0692,2.1614, ,2.2571,9.9263,30.0,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0126, ,0.0004,0.0376,2.0182, ,2.5008,9.2963,29.6374,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0235, ,0.0004,0.074,2.397, ,2.1413,10.0,27.181,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0179, ,0.0004,0.0354,1.5479, ,3.2285,8.2972,30.0,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0226, ,0.0004,0.0692,2.3272, ,2.3531,9.7036,26.3472,1075.26,0.99,0.01,5.85
-0.1581,0.0695,-1.3752, ,0.0028,-0.1079,0.1596, ,0.3774,0.0264,0.9528, ,0.6901,0.0926,-0.0868, ,0.8158,7.6683,30.0,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0205, ,0.0004,0.0621,2.1387, ,2.3313,9.0831,30.0,1075.26,0.99,0.01,5.85
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0201, ,0.0004,0.0654,2.1823, ,2.5068,8.569,28.3069,1075.23,0.99,0.01,5.86
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0135, ,0.0004,0.0447,1.9968, ,2.6782,9.2882,27.7551,1075.23,0.99,0.01,5.86
